Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Size,TTL,TCP Flags,Payload Size,Attack Type,Interarrival Time,Packet Count
1743689385.9768224,192.168.68.99,192.168.233.27,6,20,25345,40,2,S,0,Malformed Packets,0.0,2836
1743689385.9883375,192.168.68.99,192.168.233.27,6,20,2482,54,5,S,0,Normal,0.011515140533447266,2837
1743689385.992853,192.168.68.99,192.168.233.27,6,20,2482,40,5,S,0,Malformed Packets,0.004515409469604492,2838
1743689385.992853,192.168.68.99,192.168.233.27,6,20,44321,54,2,S,0,Normal,0.0,2839
1743689385.992853,192.168.68.99,192.168.233.27,6,20,44321,40,2,S,0,Malformed Packets,0.0,2840
1743689385.992853,192.168.68.99,192.168.233.27,6,20,29312,54,1,S,0,Normal,0.0,2841
1743689385.992853,192.168.68.99,192.168.233.27,6,20,29312,40,1,S,0,Malformed Packets,0.0,2842
1743689385.992853,192.168.68.99,192.168.233.27,6,20,23126,54,2,S,0,Normal,0.0,2843
1743689385.992853,192.168.68.99,192.168.233.27,6,20,23126,40,2,S,0,Malformed Packets,0.0,2844
1743689385.992853,192.168.68.99,192.168.233.27,6,20,17106,54,2,S,0,Normal,0.0,2845
1743689386.0086572,192.168.68.99,192.168.233.27,6,20,17106,40,2,S,0,Malformed Packets,0.015804290771484375,2846
1743689386.0086572,192.168.68.99,192.168.233.27,6,20,35715,54,2,S,0,Normal,0.0,2847
1743689386.0086572,192.168.68.99,192.168.233.27,6,20,35715,40,2,S,0,Malformed Packets,0.0,2848
1743689386.0086572,192.168.68.99,192.168.233.27,6,20,22673,54,5,S,0,Normal,0.0,2849
1743689386.0086572,192.168.68.99,192.168.233.27,6,20,22673,40,5,S,0,Malformed Packets,0.0,2850
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,2746,54,3,S,0,Normal,0.015565156936645508,2851
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,2746,40,3,S,0,Malformed Packets,0.0,2852
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,30692,54,3,S,0,Normal,0.0,2853
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,30692,40,3,S,0,Malformed Packets,0.0,2854
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,12201,54,3,S,0,Normal,0.0,2855
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,12201,40,3,S,0,Malformed Packets,0.0,2856
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,22795,54,4,S,0,Normal,0.0,2857
1743689386.0242224,192.168.68.99,192.168.233.27,6,20,22795,40,4,S,0,Malformed Packets,0.0,2858
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,62508,54,5,S,0,Normal,0.015522241592407227,2859
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,62508,40,5,S,0,Malformed Packets,0.0,2860
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,51816,54,4,S,0,Normal,0.0,2861
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,51816,40,4,S,0,Malformed Packets,0.0,2862
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,11391,54,3,S,0,Normal,0.0,2863
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,11391,40,3,S,0,Malformed Packets,0.0,2864
1743689386.0397446,192.168.68.99,192.168.233.27,6,20,44223,54,4,S,0,Normal,0.0,2865
1743689386.055471,192.168.68.99,192.168.233.27,6,20,44223,40,4,S,0,Malformed Packets,0.015726327896118164,2866
1743689386.055471,192.168.68.99,192.168.233.27,6,20,33462,54,4,S,0,Normal,0.0,2867
1743689386.055471,192.168.68.99,192.168.233.27,6,20,33462,40,4,S,0,Malformed Packets,0.0,2868
1743689386.055471,192.168.68.99,192.168.233.27,6,20,62887,54,1,S,0,Normal,0.0,2869
1743689386.055471,192.168.68.99,192.168.233.27,6,20,62887,40,1,S,0,Malformed Packets,0.0,2870
1743689386.055471,192.168.68.99,192.168.233.27,6,20,25614,54,5,S,0,Normal,0.0,2871
1743689386.055471,192.168.68.99,192.168.233.27,6,20,25614,40,5,S,0,Malformed Packets,0.0,2872
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,50874,54,1,S,0,Normal,0.015619277954101562,2873
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,50874,40,1,S,0,Malformed Packets,0.0,2874
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,60265,54,3,S,0,Normal,0.0,2875
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,60265,40,3,S,0,Malformed Packets,0.0,2876
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,34267,54,5,S,0,Normal,0.0,2877
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,34267,40,5,S,0,Malformed Packets,0.0,2878
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,18809,54,1,S,0,Normal,0.0,2879
1743689386.0710902,192.168.68.99,192.168.233.27,6,20,18809,40,1,S,0,Malformed Packets,0.0,2880
1743689386.0867357,192.168.68.99,192.168.233.27,6,20,45605,54,3,S,0,Normal,0.015645503997802734,2881
1743689386.088747,192.168.68.99,192.168.233.27,6,20,45605,40,3,S,0,Malformed Packets,0.0020112991333007812,2882
1743689386.088747,192.168.68.99,192.168.233.27,6,20,34998,54,4,S,0,Normal,0.0,2883
1743689386.088747,192.168.68.99,192.168.233.27,6,20,34998,40,4,S,0,Malformed Packets,0.0,2884
1743689386.088747,192.168.68.99,192.168.233.27,6,20,54220,54,5,S,0,Normal,0.0,2885
1743689386.088747,192.168.68.99,192.168.233.27,6,20,54220,40,5,S,0,Malformed Packets,0.0,2886
1743689386.088747,192.168.68.99,192.168.233.27,6,20,22749,54,4,S,0,Normal,0.0,2887
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,22749,40,4,S,0,Malformed Packets,0.014011383056640625,2888
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,3603,54,5,S,0,Normal,0.0,2889
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,3603,40,5,S,0,Malformed Packets,0.0,2890
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,32899,54,3,S,0,Normal,0.0,2891
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,32899,40,3,S,0,Malformed Packets,0.0,2892
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,12023,54,4,S,0,Normal,0.0,2893
1743689386.1027584,192.168.68.99,192.168.233.27,6,20,12023,40,4,S,0,Malformed Packets,0.0,2894
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,33368,54,3,S,0,Normal,0.015636205673217773,2895
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,33368,40,3,S,0,Malformed Packets,0.0,2896
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,15874,54,2,S,0,Normal,0.0,2897
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,15874,40,2,S,0,Malformed Packets,0.0,2898
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,60934,54,4,S,0,Normal,0.0,2899
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,60934,40,4,S,0,Malformed Packets,0.0,2900
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,57044,54,2,S,0,Normal,0.0,2901
1743689386.1183946,192.168.68.99,192.168.233.27,6,20,57044,40,2,S,0,Malformed Packets,0.0,2902
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,59650,54,4,S,0,Normal,0.015625953674316406,2903
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,59650,40,4,S,0,Malformed Packets,0.0,2904
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,28849,54,3,S,0,Normal,0.0,2905
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,28849,40,3,S,0,Malformed Packets,0.0,2906
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,39472,54,3,S,0,Normal,0.0,2907
1743689386.1340206,192.168.68.99,192.168.233.27,6,20,39472,40,3,S,0,Malformed Packets,0.0,2908
1743689386.149647,192.168.68.99,192.168.233.27,6,20,12182,54,5,S,0,Normal,0.01562643051147461,2909
1743689386.149647,192.168.68.99,192.168.233.27,6,20,12182,40,5,S,0,Malformed Packets,0.0,2910
1743689386.149647,192.168.68.99,192.168.233.27,6,20,28686,54,2,S,0,Normal,0.0,2911
1743689386.149647,192.168.68.99,192.168.233.27,6,20,28686,40,2,S,0,Malformed Packets,0.0,2912
1743689386.149647,192.168.68.99,192.168.233.27,6,20,64991,54,3,S,0,Normal,0.0,2913
1743689386.149647,192.168.68.99,192.168.233.27,6,20,64991,40,3,S,0,Malformed Packets,0.0,2914
1743689386.149647,192.168.68.99,192.168.233.27,6,20,41302,54,5,S,0,Normal,0.0,2915
1743689386.149647,192.168.68.99,192.168.233.27,6,20,41302,40,5,S,0,Malformed Packets,0.0,2916
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,9716,54,2,S,0,Normal,0.015624284744262695,2917
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,9716,40,2,S,0,Malformed Packets,0.0,2918
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,43135,54,2,S,0,Normal,0.0,2919
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,43135,40,2,S,0,Malformed Packets,0.0,2920
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,53715,54,1,S,0,Normal,0.0,2921
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,53715,40,1,S,0,Malformed Packets,0.0,2922
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,19668,54,4,S,0,Normal,0.0,2923
1743689386.1652713,192.168.68.99,192.168.233.27,6,20,19668,40,4,S,0,Malformed Packets,0.0,2924
1743689386.1808965,192.168.68.99,192.168.233.27,6,20,50941,54,2,S,0,Normal,0.0156252384185791,2925
1743689386.1808965,192.168.68.99,192.168.233.27,6,20,50941,40,2,S,0,Malformed Packets,0.0,2926
1743689386.1808965,192.168.68.99,192.168.233.27,6,20,55272,54,2,S,0,Normal,0.0,2927
1743689386.1808965,192.168.68.99,192.168.233.27,6,20,55272,40,2,S,0,Malformed Packets,0.0,2928
1743689386.1890182,192.168.68.99,192.168.233.27,6,20,40805,54,1,S,0,Normal,0.008121728897094727,2929
1743689386.1890182,192.168.68.99,192.168.233.27,6,20,40805,40,1,S,0,Malformed Packets,0.0,2930
1743689386.1890182,192.168.68.99,192.168.233.27,6,20,62447,54,5,S,0,Normal,0.0,2931
1743689386.1890182,192.168.68.99,192.168.233.27,6,20,62447,40,5,S,0,Malformed Packets,0.0,2932
1743689386.1890182,192.168.68.99,192.168.233.27,6,20,38546,54,2,S,0,Normal,0.0,2933
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,38546,40,2,S,0,Malformed Packets,0.00800943374633789,2934
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,3396,54,1,S,0,Normal,0.0,2935
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,3396,40,1,S,0,Malformed Packets,0.0,2936
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,48637,54,3,S,0,Normal,0.0,2937
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,48637,40,3,S,0,Malformed Packets,0.0,2938
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,61594,54,3,S,0,Normal,0.0,2939
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,61594,40,3,S,0,Malformed Packets,0.0,2940
1743689386.1970277,192.168.68.99,192.168.233.27,6,20,57976,54,4,S,0,Normal,0.0,2941
1743689386.212667,192.168.68.99,192.168.233.27,6,20,57976,40,4,S,0,Malformed Packets,0.015639305114746094,2942
1743689386.212667,192.168.68.99,192.168.233.27,6,20,32461,54,2,S,0,Normal,0.0,2943
1743689386.212667,192.168.68.99,192.168.233.27,6,20,32461,40,2,S,0,Malformed Packets,0.0,2944
1743689386.212667,192.168.68.99,192.168.233.27,6,20,33622,54,2,S,0,Normal,0.0,2945
1743689386.212667,192.168.68.99,192.168.233.27,6,20,33622,40,2,S,0,Malformed Packets,0.0,2946
1743689386.212667,192.168.68.99,192.168.233.27,6,20,44249,54,2,S,0,Normal,0.0,2947
1743689386.212667,192.168.68.99,192.168.233.27,6,20,44249,40,2,S,0,Malformed Packets,0.0,2948
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,44810,54,3,S,0,Normal,0.015687227249145508,2949
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,44810,40,3,S,0,Malformed Packets,0.0,2950
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,15411,54,3,S,0,Normal,0.0,2951
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,15411,40,3,S,0,Malformed Packets,0.0,2952
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,42251,54,3,S,0,Normal,0.0,2953
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,42251,40,3,S,0,Malformed Packets,0.0,2954
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,64325,54,4,S,0,Normal,0.0,2955
1743689386.2283542,192.168.68.99,192.168.233.27,6,20,64325,40,4,S,0,Malformed Packets,0.0,2956
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,53980,54,5,S,0,Normal,0.015563011169433594,2957
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,53980,40,5,S,0,Malformed Packets,0.0,2958
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,41615,54,4,S,0,Normal,0.0,2959
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,41615,40,4,S,0,Malformed Packets,0.0,2960
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,64269,54,5,S,0,Normal,0.0,2961
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,64269,40,5,S,0,Malformed Packets,0.0,2962
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,37350,54,1,S,0,Normal,0.0,2963
1743689386.2439172,192.168.68.99,192.168.233.27,6,20,37350,40,1,S,0,Malformed Packets,0.0,2964
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,28965,54,2,S,0,Normal,0.01562643051147461,2965
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,28965,40,2,S,0,Malformed Packets,0.0,2966
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,58690,54,5,S,0,Normal,0.0,2967
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,58690,40,5,S,0,Malformed Packets,0.0,2968
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,40992,54,2,S,0,Normal,0.0,2969
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,40992,40,2,S,0,Malformed Packets,0.0,2970
1743689386.2595437,192.168.68.99,192.168.233.27,6,20,46173,54,3,S,0,Normal,0.0,2971
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,46173,40,3,S,0,Malformed Packets,0.015624761581420898,2972
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,13850,54,4,S,0,Normal,0.0,2973
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,13850,40,4,S,0,Malformed Packets,0.0,2974
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,8247,54,2,S,0,Normal,0.0,2975
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,8247,40,2,S,0,Malformed Packets,0.0,2976
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,46647,54,1,S,0,Normal,0.0,2977
1743689386.2751684,192.168.68.99,192.168.233.27,6,20,46647,40,1,S,0,Malformed Packets,0.0,2978
1743689386.2892835,192.168.68.99,192.168.233.27,6,20,31532,54,2,S,0,Normal,0.014115095138549805,2979
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,31532,40,2,S,0,Malformed Packets,0.0020112991333007812,2980
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,23802,54,5,S,0,Normal,0.0,2981
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,23802,40,5,S,0,Malformed Packets,0.0,2982
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,22687,54,1,S,0,Normal,0.0,2983
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,22687,40,1,S,0,Malformed Packets,0.0,2984
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,18356,54,2,S,0,Normal,0.0,2985
1743689386.2912948,192.168.68.99,192.168.233.27,6,20,18356,40,2,S,0,Malformed Packets,0.0,2986
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,22969,54,1,S,0,Normal,0.015741825103759766,2987
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,22969,40,1,S,0,Malformed Packets,0.0,2988
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,45215,54,4,S,0,Normal,0.0,2989
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,45215,40,4,S,0,Malformed Packets,0.0,2990
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,37838,54,2,S,0,Normal,0.0,2991
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,37838,40,2,S,0,Malformed Packets,0.0,2992
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,49763,54,4,S,0,Normal,0.0,2993
1743689386.3070366,192.168.68.99,192.168.233.27,6,20,49763,40,4,S,0,Malformed Packets,0.0,2994
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,59914,54,5,S,0,Normal,0.015530824661254883,2995
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,59914,40,5,S,0,Malformed Packets,0.0,2996
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,55305,54,2,S,0,Normal,0.0,2997
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,55305,40,2,S,0,Malformed Packets,0.0,2998
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,32746,54,3,S,0,Normal,0.0,2999
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,32746,40,3,S,0,Malformed Packets,0.0,3000
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,42709,54,2,S,0,Normal,0.0,3001
1743689386.3225675,192.168.68.99,192.168.233.27,6,20,42709,40,2,S,0,Malformed Packets,0.0,3002
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.17806172370910645,3003
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3004
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3005
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3006
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3007
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3008
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3009
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3010
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3011
1743689386.5006292,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3012
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.01563119888305664,3013
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3014
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3015
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3016
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3017
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3018
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3019
1743689386.5162604,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3020
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.01562786102294922,3021
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3022
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3023
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3024
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3025
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3026
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3027
1743689386.5318882,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3028
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015627145767211914,3029
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3030
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3031
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3032
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3033
1743689386.5475154,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3034
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015624761581420898,3035
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3036
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3037
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3038
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3039
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3040
1743689386.5631402,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3041
1743689386.5787618,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.015621662139892578,3042
1743689386.5787618,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3043
1743689386.5787618,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3044
1743689386.5787618,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3045
1743689386.5787618,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3046
1743689386.589771,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.01100921630859375,3047
1743689386.589771,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3048
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.005068302154541016,3049
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3050
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3051
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3052
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3053
1743689386.5948393,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3054
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015635251998901367,3055
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3056
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3057
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3058
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3059
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3060
1743689386.6104746,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3061
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.015627384185791016,3062
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3063
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3064
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3065
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3066
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3067
1743689386.626102,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3068
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015623331069946289,3069
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3070
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3071
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3072
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3073
1743689386.6417253,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3074
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015625,3075
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3076
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3077
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3078
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3079
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3080
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3081
1743689386.6573503,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3082
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.015718460083007812,3083
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3084
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3085
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3086
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.0,3087
1743689386.6730688,192.168.68.99,192.168.233.27,1,N/A,N/A,278,64,None,250,ICMP Flood,0.0,3088
1743689386.6898184,192.168.68.99,192.168.233.27,1,N/A,N/A,292,64,None,250,Normal,0.01674962043762207,3089
